name,country,region,locality,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
,Germany,Saxony,Klingenthal,operating,yes,no,,,73,592,665,1,1,europe,,,https://openskimap.org/?obj=fb503adb-43bb-4b71-a7fd-383b5d687caa,fb503adb-43bb-4b71-a7fd-383b5d687caa,Point,50.362502,12.446735,
,Germany,Bavaria,Oberaurach,operating,yes,no,,,58,359,417,1,1,europe,,,https://openskimap.org/?obj=5130e57d-28d2-4191-9aae-209fedfd8da0,5130e57d-28d2-4191-9aae-209fedfd8da0,Point,49.939085,10.58809,
,Germany,Saxony,Markneukirchen,operating,yes,no,2,,167,580,747,3,3,europe,,,https://openskimap.org/?obj=5a4f8491-1c4d-4d2c-89b0-b7297de790e9,5a4f8491-1c4d-4d2c-89b0-b7297de790e9,Point,50.319345,12.396284,
,Russia,Sverdlovsk Oblast,Novouralsk,operating,no,yes,,3,66,303,369,,,europe,,,https://openskimap.org/?obj=023f7120-351c-449c-8422-83dd071c7d74,023f7120-351c-449c-8422-83dd071c7d74,Point,57.232994,60.064689,
,Germany,Baden-Württemberg,Satteldorf,operating,yes,no,0,,42,487,529,1,1,europe,,,https://openskimap.org/?obj=db2727cc-e394-401d-a25b-f8d0c9db4ef3,db2727cc-e394-401d-a25b-f8d0c9db4ef3,Point,49.158899,10.127276,
,Germany,Baden-Württemberg,Lauterstein,operating,yes,no,,,55,646,701,3,3,europe,,,https://openskimap.org/?obj=6c9a5fd6-7609-46c8-aab6-b18683e767cb,6c9a5fd6-7609-46c8-aab6-b18683e767cb,Point,48.697677,9.904093,
,Germany,North Rhine-Westphalia,Halver,operating,yes,no,,,18,411,429,1,1,europe,,,https://openskimap.org/?obj=53fa5b1d-7431-483b-92c6-3db121fc05b1,53fa5b1d-7431-483b-92c6-3db121fc05b1,Point,51.177822,7.518166,
,Sweden,Västra Götaland County,Falköpings kommun,operating,yes,no,0,,3,271,274,2,2,europe,,,https://openskimap.org/?obj=ef06cb0d-c9b3-4e9d-a0b5-de8a05e330e6,ef06cb0d-c9b3-4e9d-a0b5-de8a05e330e6,Point,58.286774,13.673728,
,Russia,Perm Krai,Прикамский,operating,no,yes,,4,31,107,138,,,europe,,,https://openskimap.org/?obj=6c87149b-7d57-4228-94b9-66f4df486c1d,6c87149b-7d57-4228-94b9-66f4df486c1d,Point,56.733606,54.082002,
,Germany,Bavaria,Sankt Englmar,operating,yes,no,1,,89,729,818,8,8,europe,,,https://openskimap.org/?obj=1a1cc641-329b-41c7-aaa1-dfeb3e6c0a3b,1a1cc641-329b-41c7-aaa1-dfeb3e6c0a3b,Point,49.013256,12.794673,
,Czech Republic,Hradec Králové Region,Deštné v Orlických horách,operating,yes,no,,,63,610,673,2,2,europe,,,https://openskimap.org/?obj=18a906bc-d574-4a6e-91eb-a4604199d538,18a906bc-d574-4a6e-91eb-a4604199d538,Point,50.290573,16.349471,
,Germany,North Rhine-Westphalia,Lennestadt,operating,yes,no,1,,79,501,580,2,2,europe,,,https://openskimap.org/?obj=f1a33ed1-e69d-4d40-91e5-22b5e143ace0,f1a33ed1-e69d-4d40-91e5-22b5e143ace0,Point,51.087072,8.044618,
,Russia,Chelyabinsk Oblast,Zlatoust,operating,yes,no,,,80,484,564,1,1,europe,,,https://openskimap.org/?obj=7d93ef85-823a-4f2b-9378-80067d266971,7d93ef85-823a-4f2b-9378-80067d266971,Point,55.093611,59.712248,
,Italy,,Trieste,operating,yes,no,0,,10,142,152,1,1,europe,,,https://openskimap.org/?obj=b3e4d588-3f9d-4fdd-a508-a16b9fb2bf89,b3e4d588-3f9d-4fdd-a508-a16b9fb2bf89,Point,45.745939,13.691326,
,Finland,,Oulu,operating,no,yes,,172,88,25,113,,,europe,,,https://openskimap.org/?obj=63750fa7-3293-42e8-8547-f907bd95bd61,63750fa7-3293-42e8-8547-f907bd95bd61,Point,64.988043,25.71975,
,Germany,Bavaria,Schönberg,operating,yes,no,,,70,622,692,1,1,europe,,,https://openskimap.org/?obj=dbb8d40b-3697-4e3b-9c8a-bacceea2f792,dbb8d40b-3697-4e3b-9c8a-bacceea2f792,Point,48.845311,13.329564,
,Sweden,Västerbotten County,Umeå,operating,no,yes,,,,,,,,europe,,,https://openskimap.org/?obj=5d8bba72-dc9b-4c1c-b59c-f6c2dd3a3233,5d8bba72-dc9b-4c1c-b59c-f6c2dd3a3233,Point,63.840874,20.180422,
,Germany,Thuringia,Steinbach-Hallenberg,operating,yes,no,,,117,556,673,1,1,europe,,,https://openskimap.org/?obj=7ac18656-2b6d-4f54-948b-526f1d2aeb46,7ac18656-2b6d-4f54-948b-526f1d2aeb46,Point,50.697647,10.590405,
,Russia,Bryansk Oblast,Bryansk,operating,yes,no,1,,38,164,202,1,1,europe,,,https://openskimap.org/?obj=8e2a0138-bf45-4be3-aac0-0c61987acfbd,8e2a0138-bf45-4be3-aac0-0c61987acfbd,Point,53.273774,34.367189,
,Germany,Baden-Württemberg,Gerstetten,operating,yes,no,,,57,584,641,1,1,europe,,,https://openskimap.org/?obj=69b2e952-59fd-4095-b2d2-280e77230241,69b2e952-59fd-4095-b2d2-280e77230241,Point,48.607794,10.002576,
,Germany,Thuringia,Brotterode-Trusetal,operating,yes,no,,,109,543,652,1,1,europe,,,https://openskimap.org/?obj=331e52ba-5bea-439a-9c7a-dc6c74ff21be,331e52ba-5bea-439a-9c7a-dc6c74ff21be,Point,50.810812,10.408355,
,Germany,Thuringia,Winterstein,operating,yes,no,2,,167,734,901,1,1,europe,,,https://openskimap.org/?obj=94461d51-56e2-4e33-9758-6ed499d1236d,94461d51-56e2-4e33-9758-6ed499d1236d,Point,50.854853,10.470498,
,Russia,Sverdlovsk Oblast,Mikhaylovsk,operating,yes,no,,,85,259,344,2,2,europe,,,https://openskimap.org/?obj=8cf90092-0e55-4843-8466-93962994eef2,8cf90092-0e55-4843-8466-93962994eef2,Point,56.461645,59.135958,
,Belarus,,Minsk,operating,no,yes,,,,,,,,europe,,,https://openskimap.org/?obj=738687e6-d7d1-4389-80fe-a6d7ab34a28b,738687e6-d7d1-4389-80fe-a6d7ab34a28b,Point,53.895427,27.668022,
,Germany,Bavaria,Neuschönau,operating,yes,no,,,186,856,1042,2,2,europe,,,https://openskimap.org/?obj=f8904b66-a0c7-459b-b69e-1963fc351bc1,f8904b66-a0c7-459b-b69e-1963fc351bc1,Point,48.925504,13.461633,
,Norway,Akershus,Nesoddtangen,operating,yes,no,0,,73,97,170,1,1,europe,,,https://openskimap.org/?obj=cf67cb21-3a5f-4d4e-9ac6-d08ab2bbf004,cf67cb21-3a5f-4d4e-9ac6-d08ab2bbf004,Point,59.840228,10.655344,
,Germany,Saxony,,operating,yes,no,,,131,565,696,2,2,europe,,,https://openskimap.org/?obj=f86ba087-0fb2-4c82-923d-9b9f47f7884f,f86ba087-0fb2-4c82-923d-9b9f47f7884f,Point,50.533162,13.050753,
,Finland,,Heinola,operating,no,yes,,12,49,109,158,,,europe,,,https://openskimap.org/?obj=ad5b98e4-a94d-4c40-97a2-7a2c33fe5475,ad5b98e4-a94d-4c40-97a2-7a2c33fe5475,Point,61.218609,26.056422,
,Germany,Saxony,Breitenbrunn,operating,yes,no,,,33,923,956,1,1,europe,,,https://openskimap.org/?obj=74bd4e21-9d24-441b-a8ba-10f5d4568d74,74bd4e21-9d24-441b-a8ba-10f5d4568d74,Point,50.435084,12.889218,
,Sweden,Dalarna County,Falu kommun,operating,yes,no,8,,153,242,395,10,8,europe,,,https://openskimap.org/?obj=ee733612-ae96-4bc6-ba86-eb3251751c74,ee733612-ae96-4bc6-ba86-eb3251751c74,Point,60.761779,15.455216,
,Sweden,Västra Götaland County,Munkedal,operating,yes,no,0,,1,59,60,1,1,europe,,,https://openskimap.org/?obj=44953e3e-d2ab-4e7e-ae29-6445b4bb35e3,44953e3e-d2ab-4e7e-ae29-6445b4bb35e3,Point,58.484381,11.693449,
,Norway,Telemark,Rjukan,operating,yes,no,5,,145,1641,1786,2,,europe,,,https://openskimap.org/?obj=c780c87a-adf4-4da7-aeec-85bdc3d41ade,c780c87a-adf4-4da7-aeec-85bdc3d41ade,Point,59.853626,8.668605,
,Czech Republic,Vysočina Region,Tři Studně,operating,no,yes,,278,282,517,799,,,europe,,,https://openskimap.org/?obj=c75fcb7c-146c-43eb-91e3-f5a4672b8c73,c75fcb7c-146c-43eb-91e3-f5a4672b8c73,Point,49.604146,16.026568,
,Austria,Styria,Rottenmann,operating,yes,no,,,103,799,902,1,1,europe,,,https://openskimap.org/?obj=1ff996f7-e250-4892-a71e-20aad25903d5,1ff996f7-e250-4892-a71e-20aad25903d5,Point,47.515082,14.364629,
,Austria,Upper Austria,Straß im Attergau,operating,yes,no,2,,89,542,631,1,1,europe,,,https://openskimap.org/?obj=7dd8bb8f-bdd1-4351-ae90-fb2c07ba8579,7dd8bb8f-bdd1-4351-ae90-fb2c07ba8579,Point,47.904243,13.499432,
,Russia,Yaroslavl Oblast,Карабихское сельское поселение,operating,no,yes,,5,54,110,164,,,europe,,,https://openskimap.org/?obj=7a384b35-cc78-4285-9061-5770948de806,7a384b35-cc78-4285-9061-5770948de806,Point,57.494704,39.950124,
,Russia,Sverdlovsk Oblast,,operating,yes,no,,,83,358,441,7,7,europe,,,https://openskimap.org/?obj=8adbae9e-e04b-4bef-bb0c-0ad05e7ae77f,8adbae9e-e04b-4bef-bb0c-0ad05e7ae77f,Point,56.832194,60.047041,
,Romania,,Ceahlău,operating,yes,no,0,,54,803,857,1,1,europe,,,https://openskimap.org/?obj=ae28e0c5-8141-46cd-b2e9-92ea4d575d34,ae28e0c5-8141-46cd-b2e9-92ea4d575d34,Point,46.995151,25.924719,
,Germany,Saxony,Marienberg,operating,yes,no,,,23,854,877,1,1,europe,,,https://openskimap.org/?obj=4b2d8cf8-b429-482a-a951-feba9a837d32,4b2d8cf8-b429-482a-a951-feba9a837d32,Point,50.536346,13.195145,
,Ukraine,Kharkiv Oblast,Kharkiv,operating,yes,no,2,,41,137,178,4,4,europe,,,https://openskimap.org/?obj=c69b3585-bfb3-4b04-ab35-2342d780ca51,c69b3585-bfb3-4b04-ab35-2342d780ca51,Point,50.065417,36.282201,
,Russia,Kaluga Oblast,Obninsk,operating,yes,no,,,17,142,159,1,1,europe,,,https://openskimap.org/?obj=e002a66e-3e1b-480f-b539-cde3565e0ddf,e002a66e-3e1b-480f-b539-cde3565e0ddf,Point,55.103806,36.575883,
,Slovakia,,District of Púchov,operating,yes,no,4,,214,683,897,3,3,europe,,,https://openskimap.org/?obj=b97ad7cd-0fb1-4116-906f-5281c4715c6c,b97ad7cd-0fb1-4116-906f-5281c4715c6c,Point,48.977224,18.420528,
,Sweden,Dalarna County,Falu kommun,operating,no,yes,,24,63,423,486,,,europe,,,https://openskimap.org/?obj=c1b83000-3bdc-4a11-a332-4f565c04744b,c1b83000-3bdc-4a11-a332-4f565c04744b,Point,60.799603,15.400418,
